source_id,Xi,Xn,PMra,PMdec,BP0-RP0,G0_c,pmra_error,pmdec_error,bp_rp_error,pmra_pmdec_corr,phot_g_mean_mag_err,phot_bp_mean_mag_err,posterior_prob,last_memb_posterior_prob
1430413088129219712,0.5520274269055377,0.6692855580486792,-0.9529423224213752,1.5616379642041716,-0.1005604202478268,0.7538624989454838,0.2123348429795917,0.1734662365516868,0.1071256220675056,-0.0771645456552505,0.1541761571269287,0.07746682,1.0,0.05824095
1423964280636350720,0.5738191508280063,0.3658269782385188,-2.0530334785092763,-0.8783967316471016,-0.0372453354901515,1.9961626397784136,0.6103034523818271,0.4894699480916331,0.2490605296479328,0.2967157959938049,0.4920963569515507,0.31755695,0.0,0.8784201
1430413981482484480,0.5543812924027887,0.6746174218626182,-2.119524948310046,-2.0256694066786234,-1.2372792909255343,-0.7872531846581122,0.3474570621355633,0.4257464116222369,0.1460796330445924,0.4813860654830932,0.2317708459116609,0.14116447,0.9,0.40508637
1427179291288170880,0.6517405415908414,0.579711363313336,-1.0799611003850438,-1.889548487553066,-0.073785020533291,0.2082501590716895,0.2676400777716171,0.2713043434216245,0.3282424647485922,0.46208056807518,0.1724881429910201,0.29371864,1.0,0.047567148
1427179669246137856,0.6515486389292866,0.5831958337427288,0.6751782847851341,0.9436905374857162,-0.6947509751103499,0.4842668479207493,0.0897198215524159,0.1231240367616286,0.1083684869252565,0.3693023324012756,0.070550349051865,0.07329467,1.0,0.08137751
1427180008548545408,0.657654411414375,0.58579795277149,0.1075291181028977,1.4983922450426688,1.2557335576049946,0.767422136825192,0.1728271170123682,0.191456061441152,0.1643894043683936,0.4117823839187622,0.12081735047729,0.15999345,1.0,0.122780226
1430417108218713472,0.5530343983888537,0.6769023748640443,-0.0412268609110509,0.0799863218165874,-0.9447449293330514,0.2122494007978622,0.1350588970816198,0.129192608825174,0.1076923802553096,-0.1389148086309433,0.0870375558682721,0.08174886,1.0,0.00068770105
1427181593390806784,0.6588616363869589,0.5881979597112328,-1.1946894074151893,-0.2196467322564559,2.3793488534798133,2.7078335409823726,0.4115620210580294,0.5072553490575311,0.3318443373168362,0.5057553648948669,0.3830545657300978,0.37729982,0.0,0.71628547
1423967269931308288,0.5599685717738075,0.3546218723299145,1.4490789281151908,0.332966990615796,1.0528448981364005,-0.0864991002521627,0.0786345123984504,0.1090659904203285,0.1379992976512215,-0.0427784584462642,0.0568056035981433,0.081472464,1.0,1.6342949e-06
1430418104651308160,0.5530991723033726,0.6791579771705022,-0.7525839709766308,-0.5403605458501782,-0.3925986931154879,1.4944296101086492,0.2853922467660634,0.2870078957368648,0.1578408109036075,0.0865610092878341,0.2466913216027276,0.21623927,1.0,0.11613158
1423968266363737728,0.5576798272144892,0.3560812021273583,0.0598090641874664,-0.3540335663484347,0.8405730403327377,-0.5871447319879645,0.0815432641029132,0.1117886773423812,0.157104037798701,0.0310081373900175,0.0586675458328316,0.10836425,1.0,0.0004061574
1427183066564137728,0.6580714051630115,0.5929432035944368,2.3809179870795347,1.6703313478670734,-0.8839981524036193,0.5694277692969006,0.0626086991868157,0.0710018759952244,0.0955075629808191,0.2789067029953003,0.0302628891215209,0.034347955,1.0,3.4187508e-07
1423969297155852800,0.5506526266718323,0.3525800797610821,1.2642270158468616,1.439353925092194,0.860267479470796,-0.7097511259416588,0.043377577867433,0.0611802596935816,0.1025832050557089,0.0750204995274543,0.0214539798992942,0.034935713,1.0,0.01727426
1427183478881045120,0.6600757898507903,0.5949310215633247,-1.8746859993478389,-1.4852800374797028,-0.9337938167514644,-0.9000081085898936,0.2666483627729207,0.2359476768488041,0.1271748911741446,0.4170389473438263,0.1868503103925716,0.1291477,0.9,0.4486409
1427185712265019520,0.6735709462129139,0.5849054485720011,-0.3164437784622571,0.1672806879077013,-4.142483165752188,0.0612306223967003,0.9716017735475264,0.4947706000468215,-0.2477460505700687,-0.0648239478468895,0.5481834479142795,1.0582672,1.0,0.00012659046
1427185780984505344,0.6755110949396701,0.5854824609354334,1.3545765801326672,-1.352731137048614,0.8823644934010508,-0.5114079399078021,0.1086986501594886,0.104821788544678,0.2041530323428226,0.258096694946289,0.0681787402525478,0.13090172,1.0,5.5629935e-05
1430422640136545664,0.5699941787434001,0.674346507404584,-0.6336245267898393,0.4600393838623892,0.2771458819113406,1.5958394920221637,0.3034904438760231,0.2783463704192996,0.1450441122160045,0.4530923068523407,0.2547709458983307,0.1442939,1.0,0.20150192
